F1,F2,Class,F3,F4
10.91566868,-33.9357014,Tumor,BT_S1,Neoplastic
30.29002096,-24.09549228,Tumor,BT_S1,Neoplastic
28.84452329,-24.76981602,Tumor,BT_S1,Neoplastic
24.99685238,-31.15113916,Tumor,BT_S1,Neoplastic
41.82148021,-48.56906069,Tumor,BT_S1,Vascular
9.852023571,-30.33956016,Tumor,BT_S1,Neoplastic
26.86293046,-29.08537678,Tumor,BT_S1,Neoplastic
-2.733757149,-37.49020227,Tumor,BT_S1,Neoplastic
15.24416572,-28.19077636,Tumor,BT_S1,Neoplastic
23.45023343,-32.17668921,Tumor,BT_S1,Neoplastic
34.17580313,-8.16929541,Tumor,BT_S1,Vascular
10.33329019,-31.61014614,Tumor,BT_S1,Neoplastic
13.34391491,-26.79089741,Tumor,BT_S1,Neoplastic
15.90212316,-31.74094108,Tumor,BT_S1,Neoplastic
47.17831797,-47.57824341,Tumor,BT_S1,Vascular
47.52784275,-47.42499585,Tumor,BT_S1,Vascular
15.08775689,-29.80389041,Tumor,BT_S1,Neoplastic
46.98057987,-47.80975831,Tumor,BT_S1,Vascular
27.04068946,-25.91095355,Tumor,BT_S1,Neoplastic
48.22086371,-47.71398776,Tumor,BT_S1,Vascular
23.6250323,-24.85199295,Tumor,BT_S1,Neoplastic
9.991623245,-31.6076739,Tumor,BT_S1,Neoplastic
18.48809845,-30.76349281,Tumor,BT_S1,Neoplastic
13.16649719,-28.63982105,Tumor,BT_S1,Neoplastic
11.68587192,-32.77404184,Tumor,BT_S1,Neoplastic
47.38337913,-46.65104908,Tumor,BT_S1,Vascular
9.550655326,-32.15069554,Tumor,BT_S1,Neoplastic
9.094374115,-32.38712672,Tumor,BT_S1,Neoplastic
34.13754357,-8.328110697,Tumor,BT_S1,Vascular
47.11324958,-47.22881689,Tumor,BT_S1,Vascular
21.47159613,-26.95738203,Tumor,BT_S1,Neoplastic
12.47651655,-32.28508689,Tumor,BT_S1,Neoplastic
26.23295379,-29.51964405,Tumor,BT_S1,Neoplastic
28.52136741,-25.68993438,Tumor,BT_S1,Neoplastic
23.6075823,-23.88323967,Tumor,BT_S1,Neoplastic
34.03738018,-8.386411047,Tumor,BT_S1,Vascular
14.13823467,-28.91689679,Tumor,BT_S1,Neoplastic
10.75050223,-30.34648955,Tumor,BT_S1,Neoplastic
47.68523567,-47.07422808,Tumor,BT_S1,Vascular
28.96134357,-33.47112919,Tumor,BT_S1,Neoplastic
13.59213418,-26.53940749,Tumor,BT_S1,Neoplastic
34.24339238,-8.427436562,Tumor,BT_S1,Vascular
28.43207567,-30.14853466,Tumor,BT_S1,Neoplastic
24.77742201,-26.27058031,Tumor,BT_S1,Neoplastic
29.43633231,-30.61045909,Tumor,BT_S1,Neoplastic
41.6041861,-48.5163552,Tumor,BT_S1,Vascular
11.53064589,-34.56411053,Tumor,BT_S1,Neoplastic
16.16865401,-33.4856889,Tumor,BT_S1,Neoplastic
47.24355561,-47.40084127,Tumor,BT_S1,Vascular
9.659340488,18.90277009,Tumor,BT_S1,Immune
15.68556361,11.55014835,Tumor,BT_S1,Immune
6.785462916,10.58010257,Tumor,BT_S1,Immune
21.24237388,-33.21275233,Tumor,BT_S1,Neoplastic
16.55268444,18.52381845,Tumor,BT_S1,Immune
14.44307235,15.13559674,Tumor,BT_S1,Immune
14.36116088,2.183824565,Tumor,BT_S1,Immune
8.141388891,15.85827413,Tumor,BT_S1,Immune
14.48485875,11.98177126,Tumor,BT_S1,Immune
12.70601095,14.09753592,Tumor,BT_S1,Immune
8.027957384,16.85856193,Tumor,BT_S1,Immune
8.228219212,18.41642837,Tumor,BT_S1,Immune
7.840493842,15.87244482,Tumor,BT_S1,Immune
12.75210592,14.06740839,Tumor,BT_S1,Immune
12.63569574,16.56554273,Tumor,BT_S1,Immune
12.57748774,16.37341617,Tumor,BT_S1,Immune
5.656593262,13.84018309,Tumor,BT_S1,Immune
9.071376093,22.27367043,Tumor,BT_S1,Immune
7.142334852,17.47508306,Tumor,BT_S1,Immune
0.397547359,17.79372909,Tumor,BT_S1,Immune
2.604992492,16.04117634,Tumor,BT_S1,Immune
23.86125244,13.88593536,Tumor,BT_S1,Immune
12.51051856,15.82755486,Tumor,BT_S1,Immune
14.7486465,10.67644673,Tumor,BT_S1,Immune
14.39583665,15.27215306,Tumor,BT_S1,Immune
9.602613816,25.54801525,Tumor,BT_S1,Immune
42.61361179,37.42716747,Tumor,BT_S1,Immune
13.60971396,12.28885841,Tumor,BT_S1,Immune
10.76159257,20.26720701,Tumor,BT_S1,Immune
15.969065,20.029315,Tumor,BT_S1,Immune
27.47373777,16.83909188,Tumor,BT_S1,Immune
12.57316847,20.20836909,Tumor,BT_S1,Immune
10.71006599,25.29673156,Tumor,BT_S1,Immune
14.68312952,13.17334815,Tumor,BT_S1,Immune
5.994035012,19.47103037,Tumor,BT_S1,Immune
7.575584782,27.51216052,Tumor,BT_S1,Immune
14.42139485,-25.10406031,Tumor,BT_S1,Neoplastic
26.56460851,12.66287531,Tumor,BT_S1,Immune
15.36261295,13.8438221,Tumor,BT_S1,Immune
6.549987265,18.16614615,Tumor,BT_S1,Immune
10.29411898,9.083268959,Tumor,BT_S1,Immune
0.942901026,10.26032062,Tumor,BT_S1,Immune
2.415872594,29.03732635,Tumor,BT_S1,Immune
27.02550092,18.69950898,Tumor,BT_S1,Immune
13.4118679,10.94545923,Tumor,BT_S1,Immune
15.57220107,11.62467604,Tumor,BT_S1,Immune
14.13029949,19.35495935,Tumor,BT_S1,Immune
18.63476856,24.72254902,Tumor,BT_S1,Immune
45.46594114,30.33747566,Tumor,BT_S1,Immune
8.924576614,23.02916999,Tumor,BT_S1,Immune
6.727975002,21.43202022,Tumor,BT_S1,Immune
17.0071437,22.51113924,Tumor,BT_S1,Immune
17.93617105,13.62836475,Tumor,BT_S1,Immune
33.65347315,14.86197449,Tumor,BT_S1,Immune
9.69779431,23.24921666,Tumor,BT_S1,Immune
6.112645474,14.14419578,Tumor,BT_S1,Immune
8.045447366,17.31103228,Tumor,BT_S1,Immune
10.29322138,15.53301525,Tumor,BT_S1,Immune
10.50155275,10.04588256,Tumor,BT_S1,Immune
7.652803703,20.69286273,Tumor,BT_S1,Immune
7.925523422,20.67198199,Tumor,BT_S1,Immune
5.543719828,19.88539774,Tumor,BT_S1,Immune
8.240287563,18.3763586,Tumor,BT_S1,Immune
1.20665233,6.937356731,Tumor,BT_S1,Immune
26.98308691,18.28510507,Tumor,BT_S1,Immune
12.50997755,11.28084321,Tumor,BT_S1,Immune
18.12049224,14.19322418,Tumor,BT_S1,Immune
25.26037728,23.08068729,Tumor,BT_S1,Immune
6.622701654,16.74155324,Tumor,BT_S1,Immune
-0.669567914,17.37462846,Tumor,BT_S1,Immune
13.05399702,16.78123554,Tumor,BT_S1,Immune
12.72572249,11.33172194,Tumor,BT_S1,Immune
8.853444091,20.71822011,Tumor,BT_S1,Immune
19.54515627,20.24919586,Tumor,BT_S1,Immune
12.70844838,25.27289674,Tumor,BT_S1,Immune
12.40227533,19.96904658,Tumor,BT_S1,Immune
23.71841328,16.68948331,Tumor,BT_S1,Immune
4.635653704,17.88244868,Tumor,BT_S1,Immune
7.173405527,17.32766961,Tumor,BT_S1,Immune
10.26945701,20.55343901,Tumor,BT_S1,Immune
11.54399747,18.05486005,Tumor,BT_S1,Immune
9.027604391,20.66668403,Tumor,BT_S1,Immune
16.47512263,18.35995867,Tumor,BT_S1,Immune
16.18350327,11.47811676,Tumor,BT_S1,Immune
11.73369187,11.35459692,Tumor,BT_S1,Immune
-71.621155,-2.957656539,Periphery,BT_S1,Oligodendrocyte
-71.05970258,-1.183414448,Periphery,BT_S1,Oligodendrocyte
-73.02757389,-3.567079488,Periphery,BT_S1,Oligodendrocyte
-50.85615082,57.56234881,Periphery,BT_S1,opc
-70.82726848,-1.548358379,Periphery,BT_S1,Oligodendrocyte
-69.34787877,-2.181411196,Periphery,BT_S1,Oligodendrocyte
-71.33283729,-2.665121188,Tumor,BT_S1,Oligodendrocyte
-49.71437265,59.86359079,Tumor,BT_S1,opc
-68.93044115,-2.949279686,Tumor,BT_S1,Oligodendrocyte
-69.46626555,-3.118975798,Tumor,BT_S1,Oligodendrocyte
-71.2381277,-4.933286549,Tumor,BT_S1,Oligodendrocyte
-70.57281207,-2.296061171,Tumor,BT_S1,Oligodendrocyte
19.41576671,20.28801086,Tumor,BT_S1,Immune
27.50276093,20.06273764,Tumor,BT_S1,Immune
-68.0225788,-2.386011722,Tumor,BT_S1,Oligodendrocyte
-72.38737565,-4.981733676,Tumor,BT_S1,Oligodendrocyte
33.38965711,19.08358696,Tumor,BT_S1,Immune
7.238786001,22.66351135,Tumor,BT_S1,Immune
-68.45627671,-3.6701457,Tumor,BT_S1,Oligodendrocyte
-69.05739645,-2.281391517,Tumor,BT_S1,Oligodendrocyte
-39.28920093,49.42123699,Tumor,BT_S1,opc
-71.18110146,-3.303247067,Tumor,BT_S1,Oligodendrocyte
-49.55909282,59.92845556,Tumor,BT_S1,opc
23.9029803,13.97181408,Tumor,BT_S1,Immune
-68.81255211,-3.966899643,Tumor,BT_S1,Oligodendrocyte
9.321535505,16.85092833,Tumor,BT_S1,Immune
16.5736541,-24.86324297,Tumor,BT_S1,Neoplastic
26.34484379,13.33618409,Tumor,BT_S1,Immune
-71.89849736,-4.298229941,Tumor,BT_S1,Oligodendrocyte
18.6087575,-31.18560833,Tumor,BT_S1,Neoplastic
17.82957819,-32.34593311,Tumor,BT_S1,Neoplastic
27.28070606,-34.24812013,Tumor,BT_S1,Neoplastic
12.64126312,-30.27923724,Tumor,BT_S1,Neoplastic
-54.91641003,52.74513728,Tumor,BT_S1,opc
19.21040063,-26.4358127,Tumor,BT_S1,Neoplastic
13.6715145,-34.85604128,Tumor,BT_S1,Neoplastic
24.33029332,-32.79687502,Tumor,BT_S1,Neoplastic
23.2718736,-27.54807832,Tumor,BT_S1,Neoplastic
29.60924496,-26.73109005,Tumor,BT_S1,Neoplastic
10.51015097,22.08337535,Tumor,BT_S1,Immune
29.16687864,-30.27081162,Tumor,BT_S1,Neoplastic
21.87044904,-34.5665362,Tumor,BT_S1,Neoplastic
26.27002288,-28.48940467,Tumor,BT_S1,Neoplastic
16.2528699,-32.76004027,Tumor,BT_S1,Neoplastic
16.68728965,-28.47351864,Tumor,BT_S1,Neoplastic
32.49809877,-26.83269891,Tumor,BT_S1,Neoplastic
21.48762319,-32.38322724,Tumor,BT_S1,Neoplastic
34.59456459,-27.92239136,Tumor,BT_S1,Neoplastic
11.10516745,-32.77282494,Tumor,BT_S1,Neoplastic
25.7771939,-25.27728152,Tumor,BT_S1,Neoplastic
26.63481571,-32.08122311,Tumor,BT_S1,Neoplastic
22.98280002,-21.93758618,Tumor,BT_S1,Neoplastic
-56.54231093,38.5867195,Tumor,BT_S1,opc
19.4408041,-32.28976544,Tumor,BT_S1,Neoplastic
23.38089096,-28.74454359,Tumor,BT_S1,Neoplastic
20.24713974,-35.21622448,Tumor,BT_S1,Neoplastic
22.33630973,-21.45080948,Tumor,BT_S1,Neoplastic
24.73701117,-26.98710765,Tumor,BT_S1,Neoplastic
25.06596432,-30.68025075,Tumor,BT_S1,Neoplastic
28.12433599,-29.38186388,Tumor,BT_S1,Neoplastic
23.92917367,-25.70979093,Tumor,BT_S1,Neoplastic
23.52660266,-27.36569582,Tumor,BT_S1,Neoplastic
27.53202586,-27.84442286,Tumor,BT_S1,Neoplastic
25.65884185,-26.17411104,Tumor,BT_S1,Neoplastic
31.45582502,-29.2032678,Tumor,BT_S1,Neoplastic
24.41118415,-32.22594134,Tumor,BT_S1,Neoplastic
27.09023273,-28.84232232,Tumor,BT_S1,Neoplastic
20.78096715,-25.34419268,Tumor,BT_S1,Neoplastic
23.7658548,-22.31360467,Tumor,BT_S1,Neoplastic
27.10385075,-26.67782021,Tumor,BT_S1,Neoplastic
22.26898292,-32.88567111,Tumor,BT_S1,Neoplastic
17.24091834,-31.19421938,Tumor,BT_S1,Neoplastic
24.53173368,-29.29716226,Tumor,BT_S1,Neoplastic
28.5560301,-24.72037076,Tumor,BT_S1,Neoplastic
25.22269177,-25.04326219,Tumor,BT_S1,Neoplastic
23.48735874,-22.2322302,Tumor,BT_S1,Neoplastic
10.57105762,-32.75297964,Tumor,BT_S1,Neoplastic
30.63433273,-27.04669762,Tumor,BT_S1,Neoplastic
25.43199975,-29.68251043,Tumor,BT_S1,Neoplastic
29.8056,-28.49152761,Tumor,BT_S1,Neoplastic
32.9708316,-30.55518042,Tumor,BT_S1,Neoplastic
-3.282336441,-40.5807344,Tumor,BT_S1,Neoplastic
24.79364318,-24.30674451,Tumor,BT_S1,Neoplastic
15.73629312,-35.2322623,Tumor,BT_S1,Neoplastic
21.35741217,-26.59906847,Tumor,BT_S1,Neoplastic
32.24338262,-25.09559589,Tumor,BT_S1,Neoplastic
26.5592743,-24.07066884,Tumor,BT_S1,Neoplastic
34.75858199,-27.89277167,Tumor,BT_S1,Neoplastic
26.32745293,-24.84117575,Tumor,BT_S1,Neoplastic
9.680348943,-32.06215543,Tumor,BT_S1,Neoplastic
31.76108684,-28.3033712,Tumor,BT_S1,Neoplastic
25.95400439,-22.54841865,Tumor,BT_S1,Neoplastic
13.81204208,-32.14421936,Tumor,BT_S1,Neoplastic
28.79820656,-23.06395099,Tumor,BT_S1,Neoplastic
22.34773569,-33.71204268,Tumor,BT_S1,Neoplastic
22.42336883,-30.37528185,Tumor,BT_S1,Neoplastic
23.86463608,-25.9018665,Tumor,BT_S1,Neoplastic
27.87756251,-27.26517821,Tumor,BT_S1,Neoplastic
-51.80066666,58.24884034,Tumor,BT_S1,opc
6.811269857,-28.0921221,Tumor,BT_S1,Neoplastic
26.33540438,-27.64084489,Tumor,BT_S1,Neoplastic
-3.688284186,-42.69014054,Tumor,BT_S1,Neoplastic
27.61090151,-24.54792257,Tumor,BT_S1,Neoplastic
23.48400017,-28.83326121,Tumor,BT_S1,Neoplastic
22.56102516,-33.59729269,Tumor,BT_S1,Neoplastic
14.5474604,-31.40859143,Tumor,BT_S1,Neoplastic
30.71688861,-32.03848208,Tumor,BT_S1,Neoplastic
24.6857824,-31.38238574,Tumor,BT_S1,Neoplastic
31.10949866,-28.84405221,Tumor,BT_S1,Neoplastic
22.35167057,-27.19608172,Tumor,BT_S1,Neoplastic
14.55840431,-33.56920873,Tumor,BT_S1,Neoplastic
16.00828005,4.153987124,Tumor,BT_S4,Immune
-2.2543868,32.47040965,Tumor,BT_S4,Immune
-6.924274043,22.23880185,Tumor,BT_S4,Immune
-6.188882052,30.56678039,Tumor,BT_S4,Immune
-24.27495954,13.62642909,Tumor,BT_S4,Immune
4.258191186,7.969775029,Tumor,BT_S4,Immune
6.804581773,24.34675398,Tumor,BT_S4,Immune
-5.119025831,22.22772419,Tumor,BT_S4,Immune
-8.33009385,23.5423266,Tumor,BT_S4,Immune
-6.809472319,29.64635722,Tumor,BT_S4,Immune
-12.70412327,28.89664359,Tumor,BT_S4,Immune
7.861655931,-51.03305322,Tumor,BT_S4,Neoplastic
-3.160717997,31.22450474,Tumor,BT_S4,Immune
-2.574462891,36.65595724,Tumor,BT_S4,Immune
-8.839902657,26.85494473,Tumor,BT_S4,Immune
-15.23188784,25.30560523,Tumor,BT_S4,Immune
-9.091607814,14.43156197,Tumor,BT_S4,Immune
6.742787412,38.72093995,Tumor,BT_S4,Immune
-18.60655162,-1.575471964,Tumor,BT_S4,Immune
-9.122478632,29.42324442,Tumor,BT_S4,Immune
-21.3495403,4.337251498,Tumor,BT_S4,Immune
-16.16421525,3.568095389,Tumor,BT_S4,Immune
-25.47931588,0.972502461,Tumor,BT_S4,Immune
9.267745376,37.92665353,Tumor,BT_S4,Immune
18.92877999,7.992110259,Tumor,BT_S4,Immune
0.213739294,23.19365642,Tumor,BT_S4,Immune
-19.47873318,26.46100019,Tumor,BT_S4,Immune
0.937951925,37.38774273,Tumor,BT_S4,Immune
10.95330296,44.38653018,Tumor,BT_S4,Immune
0.578151357,36.25675143,Tumor,BT_S4,Immune
-23.6157518,19.83151359,Tumor,BT_S4,Immune
-8.459012322,19.68085758,Tumor,BT_S4,Immune
1.233670619,34.9783428,Tumor,BT_S4,Immune
-9.277948493,24.58433113,Tumor,BT_S4,Immune
-6.841772536,26.43436621,Tumor,BT_S4,Immune
-14.45216012,21.49824142,Tumor,BT_S4,Immune
14.71341703,-52.66964021,Tumor,BT_S4,Neoplastic
0.101338604,-6.195244966,Tumor,BT_S4,Immune
4.204394072,25.22227674,Tumor,BT_S4,Immune
-1.369357393,23.60994316,Tumor,BT_S4,Immune
-6.986141557,27.93348647,Tumor,BT_S4,Immune
-16.34789619,17.09685028,Tumor,BT_S4,Immune
-26.47952042,16.64856552,Tumor,BT_S4,Immune
3.498068929,21.07597974,Tumor,BT_S4,Immune
0.527644086,36.42576383,Tumor,BT_S4,Immune
-7.949986102,28.4079114,Tumor,BT_S4,Immune
-5.686038242,18.01117009,Tumor,BT_S4,Immune
-8.789081596,24.23411628,Tumor,BT_S4,Immune
-23.68826184,2.969474965,Tumor,BT_S4,Immune
-0.521056653,24.54119322,Tumor,BT_S4,Immune
-11.08224525,-5.311119759,Tumor,BT_S4,Immune
15.01249,-48.99539266,Tumor,BT_S4,Neoplastic
-17.06587168,8.469141632,Tumor,BT_S4,Immune
-8.117201978,32.35765291,Tumor,BT_S4,Immune
-9.543865704,21.62459926,Tumor,BT_S4,Immune
-2.379853018,36.8945949,Tumor,BT_S4,Immune
4.774320498,-42.80655216,Tumor,BT_S4,Neoplastic
-11.64045776,-0.444960895,Tumor,BT_S4,Immune
4.232846227,-38.32525317,Tumor,BT_S4,Neoplastic
2.062132591,32.36013193,Tumor,BT_S4,Immune
-9.324031801,23.22256608,Tumor,BT_S4,Immune
-37.88155427,38.3804311,Tumor,BT_S4,opc
-11.72191925,24.53577817,Tumor,BT_S4,Immune
9.751542097,-58.31711609,Tumor,BT_S4,Neoplastic
-6.758526946,35.81625281,Tumor,BT_S4,Immune
-25.16709009,18.20731597,Tumor,BT_S4,Immune
-12.15457569,-11.11468362,Tumor,BT_S4,Immune
5.803219083,-43.90215639,Tumor,BT_S4,Neoplastic
-4.09227109,-4.79125172,Tumor,BT_S4,Immune
13.03863211,29.03845365,Tumor,BT_S4,Immune
-7.55147108,25.83299852,Tumor,BT_S4,Immune
-9.98336094,20.59825245,Tumor,BT_S4,Immune
-6.045975301,29.37587015,Tumor,BT_S4,Immune
-2.203333053,34.72976461,Tumor,BT_S4,Immune
1.864229319,27.99656045,Tumor,BT_S4,Immune
-21.8843521,21.91265864,Tumor,BT_S4,Immune
-16.61948689,13.28547325,Tumor,BT_S4,Immune
-6.818451547,25.58692364,Tumor,BT_S4,Immune
0.087582624,25.70615076,Tumor,BT_S4,Immune
19.35299069,6.412445738,Tumor,BT_S4,Immune
-9.568302792,32.23147183,Tumor,BT_S4,Immune
15.07280111,-48.9260311,Tumor,BT_S4,Neoplastic
-24.30800833,7.800210567,Tumor,BT_S4,Immune
-16.29225322,16.99974093,Tumor,BT_S4,Immune
5.466243163,-42.29567737,Tumor,BT_S4,Neoplastic
-8.660386424,15.80792932,Tumor,BT_S4,Immune
-29.0068202,17.7927635,Tumor,BT_S4,Immune
14.91618769,3.154145108,Tumor,BT_S4,Immune
-4.452412441,30.53042372,Tumor,BT_S4,Immune
7.679873338,27.40200661,Tumor,BT_S4,Immune
-6.03894742,8.434359142,Tumor,BT_S4,Immune
-3.788836208,19.61918222,Tumor,BT_S4,Immune
-14.0402721,31.63698171,Tumor,BT_S4,Immune
-6.095756678,33.59190928,Tumor,BT_S4,Immune
15.93583664,16.59515683,Tumor,BT_S4,Immune
1.229373494,17.2989394,Tumor,BT_S4,Immune
-25.91091096,18.48620706,Tumor,BT_S4,Immune
-14.85259779,30.80802562,Tumor,BT_S4,Immune
-2.276939129,24.95573714,Tumor,BT_S4,Immune
-2.862367194,25.89703301,Tumor,BT_S4,Immune
1.423662531,40.69942749,Tumor,BT_S4,Immune
-16.63525687,22.44557437,Tumor,BT_S4,Immune
5.548116314,-46.91621031,Tumor,BT_S4,Neoplastic
-15.58180992,19.56516799,Tumor,BT_S4,Immune
-23.13661803,1.744057133,Tumor,BT_S4,Immune
-9.42598593,23.36830652,Tumor,BT_S4,Immune
-14.75905188,25.13999804,Tumor,BT_S4,Immune
-7.948449548,19.90791032,Tumor,BT_S4,Immune
4.411527472,-43.25657302,Tumor,BT_S4,Neoplastic
-8.20862484,30.23242596,Tumor,BT_S4,Immune
7.172622153,-46.19959862,Tumor,BT_S4,Neoplastic
-15.4120466,16.82134719,Tumor,BT_S4,Immune
-13.72240274,19.517574,Tumor,BT_S4,Immune
-0.621274173,34.09232901,Tumor,BT_S4,Immune
-10.98962814,26.64995024,Tumor,BT_S4,Immune
-1.359792102,24.70442939,Tumor,BT_S4,Immune
-17.0998718,23.69895099,Tumor,BT_S4,Immune
4.563348574,26.43940543,Tumor,BT_S4,Immune
-18.45139896,20.41456704,Tumor,BT_S4,Immune
-12.04833132,33.9116,Tumor,BT_S4,Immune
6.206753896,26.53228877,Tumor,BT_S4,Immune
7.191280442,30.0918393,Tumor,BT_S4,Immune
-25.15799334,19.20924057,Tumor,BT_S4,Immune
-13.56593116,21.69024737,Tumor,BT_S4,Immune
6.693224019,31.6374354,Tumor,BT_S4,Immune
-2.478364355,26.35670199,Tumor,BT_S4,Immune
-26.79448693,20.03944578,Tumor,BT_S4,Immune
9.713404273,-47.97506257,Tumor,BT_S4,Neoplastic
-11.30537886,27.39374265,Tumor,BT_S4,Immune
-4.288130209,25.96257199,Tumor,BT_S4,Immune
7.786802254,-38.30247856,Tumor,BT_S4,Neoplastic
0.414916039,17.77686136,Tumor,BT_S4,Immune
10.27083089,2.895026748,Tumor,BT_S4,Immune
-11.77717208,21.60457312,Tumor,BT_S4,Immune
-7.314750758,21.10063423,Tumor,BT_S4,Immune
-25.57899681,17.69572485,Tumor,BT_S4,Immune
-5.115292083,22.31763588,Tumor,BT_S4,Immune
3.919560916,-44.90121175,Tumor,BT_S4,Neoplastic
-6.583167235,31.75378475,Tumor,BT_S4,Immune
-15.72374608,28.54719511,Tumor,BT_S4,Immune
-10.43718883,18.15366104,Tumor,BT_S4,Immune
-10.4035152,27.91769239,Tumor,BT_S4,Immune
11.590696,18.35169403,Tumor,BT_S4,Immune
17.13170474,-58.94925976,Tumor,BT_S4,Neoplastic
13.64497341,-51.2609638,Tumor,BT_S4,Neoplastic
-5.301276979,13.33059044,Tumor,BT_S4,Immune
-7.04801074,21.43708827,Tumor,BT_S4,Immune
-11.3588414,31.82662781,Tumor,BT_S4,Immune
-8.777582773,37.899118,Tumor,BT_S4,Immune
20.91746741,7.607619579,Tumor,BT_S4,Immune
-10.04382801,31.12565137,Tumor,BT_S4,Immune
4.201008269,-44.73773387,Tumor,BT_S4,Neoplastic
5.321035064,23.64463049,Tumor,BT_S4,Immune
7.311773139,42.59536536,Tumor,BT_S4,Immune
10.25012526,-51.81626066,Tumor,BT_S4,Neoplastic
-8.797012145,25.02158427,Tumor,BT_S4,Immune
4.547301982,-40.15811486,Tumor,BT_S4,Neoplastic
-4.832362111,25.02713794,Tumor,BT_S4,Immune
8.758648291,35.2722603,Tumor,BT_S4,Immune
-7.452058705,29.13624259,Tumor,BT_S4,Immune
-15.75537016,20.0330306,Tumor,BT_S4,Immune
-18.26885232,2.156775258,Tumor,BT_S4,Immune
12.69718455,-51.93826974,Tumor,BT_S4,Neoplastic
9.11840099,-60.9314364,Tumor,BT_S4,Neoplastic
-14.15165278,27.07443107,Tumor,BT_S4,Immune
-2.451237622,30.81027672,Tumor,BT_S4,Immune
-23.41218184,11.90169897,Tumor,BT_S4,Immune
-7.936919021,27.2857815,Tumor,BT_S4,Immune
-11.76232642,28.37098316,Tumor,BT_S4,Immune
-25.19084865,17.06015467,Tumor,BT_S4,Immune
-1.872282031,30.91341559,Tumor,BT_S4,Immune
-12.09343646,20.37754353,Tumor,BT_S4,Immune
-6.90341709,23.5570812,Tumor,BT_S4,Immune
-2.618757203,41.04070307,Tumor,BT_S4,Immune
-17.13504124,15.63704346,Tumor,BT_S4,Immune
-8.708207079,30.62670867,Tumor,BT_S4,Immune
-26.61425896,18.10698959,Tumor,BT_S4,Immune
-6.901927335,25.24574137,Tumor,BT_S4,Immune
-15.45180147,25.28766011,Tumor,BT_S4,Immune
-23.77825721,10.47404704,Tumor,BT_S4,Immune
-10.46271437,20.43815798,Tumor,BT_S4,Immune
-3.701666781,23.36929861,Tumor,BT_S4,Immune
-15.26163461,28.2148447,Tumor,BT_S4,Immune
-10.29130197,29.36280865,Tumor,BT_S4,Immune
-6.623246128,28.50872964,Tumor,BT_S4,Immune
-9.460179802,26.61868631,Tumor,BT_S4,Immune
-6.199154389,10.26055397,Tumor,BT_S4,Immune
3.099212032,-41.6232097,Tumor,BT_S4,Neoplastic
-17.50379926,14.46360871,Tumor,BT_S4,Immune
-17.27024254,15.66535066,Tumor,BT_S4,Immune
-9.943652321,25.34455374,Tumor,BT_S4,Immune
1.868228595,22.60777251,Tumor,BT_S4,Immune
-12.02593885,17.34415753,Tumor,BT_S4,Immune
-24.89434863,18.89027926,Tumor,BT_S4,Immune
-15.75224774,20.13424084,Tumor,BT_S4,Immune
-7.258416821,29.84449204,Tumor,BT_S4,Immune
-2.164934926,29.93506792,Tumor,BT_S4,Immune
-26.12769078,18.98737979,Tumor,BT_S4,Immune
-16.95851799,13.25392714,Tumor,BT_S4,Immune
-8.431630181,29.36574515,Tumor,BT_S4,Immune
-8.048171231,21.37932427,Tumor,BT_S4,Immune
-4.044632917,28.84599533,Tumor,BT_S4,Immune
13.83701758,6.184174687,Tumor,BT_S4,Immune
-5.086292406,30.34990839,Tumor,BT_S4,Immune
-13.91517798,30.66559159,Tumor,BT_S4,Immune
-5.842591903,26.49916245,Tumor,BT_S4,Immune
-17.07778713,8.371709517,Tumor,BT_S4,Immune
-17.69300604,15.58829788,Tumor,BT_S4,Immune
-5.327304041,23.75292311,Tumor,BT_S4,Immune
-19.71080614,11.5990223,Tumor,BT_S4,Immune
2.904519152,25.40275237,Tumor,BT_S4,Immune
3.967216063,36.99387786,Tumor,BT_S4,Immune
-11.80250901,24.87283738,Tumor,BT_S4,Immune
-26.26181879,18.01754865,Tumor,BT_S4,Immune
-6.90350256,23.438607,Tumor,BT_S4,Immune
-29.6689635,19.3375868,Tumor,BT_S4,Immune
0.431128804,31.90621506,Tumor,BT_S4,Immune
-1.407130712,29.1088216,Tumor,BT_S4,Immune
-3.337258935,19.28431774,Tumor,BT_S4,Immune
14.47902034,6.156402331,Tumor,BT_S4,Immune
-19.28428295,4.176935859,Tumor,BT_S4,Immune
-9.055219522,26.68017772,Tumor,BT_S4,Immune
-2.925990487,26.89411538,Tumor,BT_S4,Immune
-11.75210792,30.20445709,Tumor,BT_S4,Immune
-15.36541837,29.21552876,Tumor,BT_S4,Immune
-4.333262581,27.8459063,Tumor,BT_S4,Immune
-11.44330759,29.89083869,Tumor,BT_S4,Immune
-4.690537261,30.58036253,Tumor,BT_S4,Immune
-15.20005931,15.25039232,Tumor,BT_S4,Immune
-10.3778176,28.44184534,Tumor,BT_S4,Immune
-5.507892163,21.98766695,Tumor,BT_S4,Immune
-12.36729449,21.49059225,Tumor,BT_S4,Immune
-0.491324845,29.14424361,Tumor,BT_S4,Immune
5.530765957,-46.81318469,Tumor,BT_S4,Neoplastic
4.564428125,26.70973954,Tumor,BT_S4,Immune
-4.709050183,32.21928321,Tumor,BT_S4,Immune
-7.606237807,26.97278334,Tumor,BT_S4,Immune
40.79494384,-49.09112121,Tumor,BT_S4,Vascular
-25.18626115,18.61191695,Tumor,BT_S4,Immune
